Rzymianie, idźcie do domu![sound:57216435510228991457038056545542968969266822471645490197464.mp3]	Romans, go home!
Plotka okazała się nieprawdą.[sound:38824760635715714371872235845483790011746759509440333136741.mp3]	The rumor turned out false.
Parkowanie tutaj jest zabronione.[sound:62912543197150770825646209007407807650012594689069762057228.mp3]	It's illegal to park your car here.
Ktoś ukradł mój portfel.[sound:46729406565913368180378097214642726317044347932839325740910.mp3]	Someone stole my wallet.
Uwielbiam twoje włosy.[sound:48698030920641796612604140646844067008398635837733720005847.mp3]	I adore your hair.
Jesteś podłym człowiekiem.[sound:15250401735449576594828315233117705482787487944650707339541.mp3]	You're such a mean man.
Nienawidzę tego filmu.[sound:79342345265780613073002440867318066745716177943405098191527.mp3]	I hate this film.
Proszę wpaść do mnie.[sound:21996773911945216832789527102040196567628070301859022102284.mp3]	Please drop by and see me.
Zmieniłeś się bardzo.[sound:74774115494332318478048154048112010867064343076080372528928.mp3]	You've changed much.
Oddaj Tomowi jego pieniądze.[sound:54469445697744512353035995773581592623509181301554011159696.mp3]	Give Tom back his money.
Nie ma przebaczenia.[sound:73973633880103465546920965022230855728001240901833329013381.mp3]	Nothing is forgiven.
Jest za stary.[sound:44298641557399161171927469116726689397943885804517951280520.mp3]	He's too old.
W czym mogę pomóc?[sound:62818884354224168095925811307995994064101911076536366541735.mp3]	How can I help you?
Został w domu.[sound:11245864187362905617128471959051145803117906993555857671313.mp3]	He stayed at home.
Jesteśmy dobrymi przyjaciółmi.[sound:37679149385059297690194788956660948936957424229883051462661.mp3]	We're very good friends.
Pamiętam tę mapę.[sound:20582509799279139133288361919404179166510878929699114319457.mp3]	I remember this map.
Jest trzecia trzydzieści.[sound:70677898408652055119308911788031484571842989347644859414570.mp3]	It's 3:30.
Jakie są wymiary pokoju?[sound:31031068442416630640255582560007651305448317731996258976254.mp3]	What are the dimensions of the room?
Dam ci dobrą radę.[sound:62883288043390206692584366328408428022794261563964495110942.mp3]	I'll give you a good piece of advice.
Zupa ma smak czosnku.[sound:89330622587936244664443482229103998049418635033131271040397.mp3]	The soup tastes of garlic.
Jan wbiegł do sypialni.[sound:7267203429694320827419814903593620500528512641370398589880.mp3]	John ran into the bedroom.
Nie zamierzam tego ryzykować.[sound:39515854963690452220393539464769874809368090607528711783632.mp3]	I'm not going to take that risk.
Właśnie wróciłem do domu.[sound:61497872848906073974942817491380947137907562586847110845325.mp3]	I've just gotten home.
Mary, co robisz?[sound:66928042929394058988519327732891026217017394916379683783860.mp3]	Mary, what are you doing?
Słońce utwardza glinę.[sound:96771113513000844315428476615164006639993798379014257144165.mp3]	The heat of the sun hardens clay.
Proszę iść do domu.[sound:87559955781344988895666569899046213819699339292736127136920.mp3]	Please go home.
Pszczoły zapewniają nam miód.[sound:93645655956945990617702748180778125248275080987977346282941.mp3]	Bees provide honey for us.
Zupełnie jej nie znam.[sound:52571484985869139889021105675823598508025100506925358533080.mp3]	I don't know her at all.
Już wiem kim jesteś.[sound:4840311622205305984272380758131309001830604746221315025712.mp3]	I already know who you are.
Muszę tam jutro jechać.[sound:84386207736183214067578567859880780202436781024112560944848.mp3]	I'll have to go there tomorrow.
Naprawdę przepraszam![sound:64193932849687994365214346082207089409390949317505873208772.mp3]	I'm really sorry!
Nienawidzę przyjęć urodzinowych.[sound:14794106272805951914470806043290741974457604920366496144049.mp3]	I hate birthday parties.
Szedłem sam.[sound:62002642387945411755517463829188892628465126450393530134540.mp3]	I walked alone.
Czy kiedykolwiek próbowałeś tatuażu?[sound:95736612344617396470666880448627845448893266523466746040586.mp3]	Have you ever tried body painting?
Tom już wie.[sound:86443336764031850241846863959286439723968785742039538240068.mp3]	Tom already knows.
Absurd![sound:96976223476931448155767266011205010552423626847559426168675.mp3]	Ridiculous!
On umie prowadzić samochód.[sound:41923844868075629412249869376172475049152822115366109272295.mp3]	He knows how to drive a car.
Sprzedaje owoce.[sound:63238439949639101927222295898249533794261561530496307375288.mp3]	He sells fruit.
Jestem bezwzględny.[sound:88769991805834715584730031589308809852652890221434710096701.mp3]	I'm strict.
Patrz gdzie idziesz![sound:17854210906064949025677401331360658872795141865679363341175.mp3]	Watch where you're going!
Proszę powtarzać za mną.[sound:91832048155876764122516385224075041384158610856288795247594.mp3]	Please repeat after me.
Przedstawię cię Tomowi.[sound:88598816061987816096026455378157597333459616573191800097943.mp3]	I'll introduce you to Tom.
Gdzie znalazłeś to zdjęcie?[sound:48476421394814508415292663647844285291579607921501636457438.mp3]	Where did you find his photo?
Wypróbujmy coś.[sound:24416121109258387907210499750669761677338705437572971600613.mp3]	Let's try something.
Zezłościł się na mnie.[sound:80008648286124528919719939052847531152328168634638602546288.mp3]	He got angry with me.
Zrezygnował z powodów zdrowotnych.[sound:27463358555373654527435423154664792072477693675796126822720.mp3]	He resigned on the grounds of ill health.
Była biedna, ale uczciwa.[sound:50154302687283654244823760823369468889314897399107448055236.mp3]	She was poor, but she was honest.
Dam ci to.[sound:25058293154178852181579464392097197749682318441545351500768.mp3]	I'll give you this.
Odbiegasz od tematu.[sound:75409686375699010953363373367285391068429855468546011867953.mp3]	That's beside the point.
Musiałem jechać do Bostonu.[sound:26594019078002160690425443301141860792510661257421292219449.mp3]	I had to go to Boston.
Surowo wzbronione.[sound:12162106409752936085479553639583973524713165437555791139138.mp3]	Strictly forbidden.
Co się nam stało?[sound:29790565440994228628808090670499779060476622730636583473636.mp3]	What's happened to us?
Wiem, gdzie idziesz.[sound:95243643967887146765610171601540238420316518632091498440372.mp3]	I know where you're going.
Czas upłynął bardzo szybko.[sound:83086004852719803640262141786995478950003271320152770086127.mp3]	Time has passed very fast.
Tom lubił tu pracować.[sound:37015946327468463719609002107469635194823789767292313672775.mp3]	Tom liked working here.
Ściany mają uszy.[sound:35607742415672106819536447380817139495974904053229405446515.mp3]	The walls have ears.
Poproś kogoś.[sound:25221292428017293922368764358113349860195138875568413669178.mp3]	Ask anyone.
Zdał egzamin.[sound:84038922653056049759397205768403637537903060357051482227025.mp3]	He passed the examination.
Chuchnąłem na lustro.[sound:43024226011727921565342498519059568193818011922329739904819.mp3]	I blew my breath against the mirror.
Ziemia jest piękną planetą.[sound:829502263594709134269171559676664194123592870568736620311.mp3]	Earth is a beautiful planet.
Potrafisz zrobić sernik?[sound:81832799042392560281778470462978904004924274812150537411621.mp3]	Do you know how to make cheesecake?
Jaki piękny zachód słońca.[sound:80714926985266767590905558323981586879764864216919389833405.mp3]	What a beautiful sunset.
Proszę wyjdź.[sound:445876030166937068842690680871762889195315780741963908076.mp3]	Please leave.
Tak, możemy jechać.[sound:36328727910165320791235648658794222771037396908251750093178.mp3]	Yes, we can go.
Jak szybko pobiegł?[sound:83358478096638387186604604012905860359836810128785343800744.mp3]	How fast did he run?
Dziczyzna jest bardzo smaczna.[sound:45188950439634117883444456977423582043367410986070674036555.mp3]	Game is very tasty.
Dobre lekarstwo jest gorzkie.[sound:38653470557974386638353955830746860335925470330958812266536.mp3]	Good medicine is bitter.
Uderzyła go w twarz.[sound:15177937619292153599767275410707627546953707488276043199525.mp3]	She slapped his face.
Mogę polecić tę restaurację.[sound:21132059538962446646699105701741425159888780790773773186028.mp3]	I can recommend this restaurant.
Nadal mam parasol Toma.[sound:91518194494157873146118518434585888817762726483802537059484.mp3]	I still have Tom's umbrella.
Ludzie, jesteście moimi gośćmi.[sound:39873832898704221136010003097640020679760003130986642716588.mp3]	You people are my guests.
Możesz odmienić ten czasownik?[sound:83040836572466567758784941500364451720724781482034038615743.mp3]	Can you conjugate this verb?
To absolutnie prawda.[sound:99088897695215554140861196837681509515100037476102678211572.mp3]	That's absolutely right.
Mam minutę.[sound:26239857187222616233050411490056785245413630030698877212587.mp3]	I have a minute.
Rzuć kością.[sound:76721485045140329578734260946970406975144753178689562373833.mp3]	Roll the dice.
Tom nie choruje.[sound:84002011379873294520132710126258168584281064670546648755066.mp3]	Tom doesn't get sick.
To takie upokarzające.[sound:24608819753344986445368651897295404612054138907499232980464.mp3]	This is so humiliating.
Przetłumaczenie jest niemożliwe.[sound:33062033293026799057530153297740988409898691552692270179409.mp3]	The translation is impossible.
Nauczę cię prowadzić samochód.[sound:38963301818536331621472449230035217181083841788711554762366.mp3]	I'll teach you how to drive a car.
Tom to mój adwokat.[sound:55588639926603584942866878311021342686262789458920497491663.mp3]	Tom is my lawyer.
Odpuszczę.[sound:20528039941385131878447401688788055438615804318619549372986.mp3]	I'll pass.
Lepiej mniej niż wcale.[sound:23812101984709446099591405295693844779449924206445780171656.mp3]	Better less than nothing.
Nie, nie napisałem tego.[sound:76632539810577845642402284871861269415792582529388302757923.mp3]	No, I didn't write it.
Masz telefon komórkowy?[sound:66651372746283913163826376196201792052158373001820486329472.mp3]	Do you have a cellphone?
Poprosił moją mamę.[sound:94173221838773524674079909994454892202398644282680289803155.mp3]	He asked my mom.
Kradzież pieniędzy jest zła.[sound:27513978730788705200437495585534525705113298339024914101095.mp3]	It is wrong to steal money.
Nie mówiłeś Tomowi, prawda?[sound:52187019723126139770517470123200555983794551874812746535453.mp3]	You haven't told Tom, have you?
Jest ślad stopy.[sound:90625714596284895485885333516607663258275512165383214063571.mp3]	There's a footprint.
Jestem tu sam.[sound:8818438335961037572924465613274566890731077392607109047514.mp3]	I'm here on my own.
Stracił wszystko.[sound:68234643318040588340299503284101056857253140544821734513326.mp3]	He lost everything.
Co to za zamieszanie?[sound:49113372403121122419193942618442195794556240203476341083778.mp3]	What's the commotion?
Nie jesteś tego ciekaw?[sound:84829348832198870815374515309151899146249361126015277183091.mp3]	Aren't you curious about it?
Jego historia brzmi dziwnie.[sound:97711734711942542852754598549856810985415426647801711692637.mp3]	His story sounds strange.
Gdzie jest najbliższy sklep?[sound:94724780407857178701172616970144144619417426806140243491411.mp3]	Where is the nearest shop?
To słoneczny dzień.[sound:15589946661084920188391911790427003898786817525088444745834.mp3]	It's a clear day.
Wiśnie właśnie mają kwitnąć.[sound:36001071283529169979891384774840383639516566695689617914777.mp3]	The cherry trees are about to blossom.
Zdychaj już![sound:68674961710340847774499954255253662626854278286373615772198.mp3]	Die already!
Lubię mleko i chleb.[sound:18008438088956781661216535536657137635152423110672117284623.mp3]	I like milk and bread.
Zaszła nagła zmiana sytuacji.[sound:7209629050816296389602759069102999321955550121076208453891.mp3]	There was a sudden change in the situation.
Oszukałeś mnie.[sound:18916145996142746490587057572404177508596843605276624631899.mp3]	You deceived me.
Przyjęli mój punkt widzenia.[sound:42590276801079937823800729788604404893365664636498610442097.mp3]	They accepted my point of view.
On zaspał dziś rano.[sound:92507233855644736277733479793824977185833822597274403047009.mp3]	He overslept this morning.
Umył pan ręce?[sound:32032254419524900396167237982326145087348166439953466593486.mp3]	Did you wash your hands?
Tom potrzebował wody.[sound:4091769972925928484455514767881694497768548703102374546036.mp3]	Tom needed water.
Te kwiaty kwitną wiosną.[sound:27988049832763439886538527769389671536478017961852578355522.mp3]	These flowers bloom in spring.
Mimo to odniosłem sukces.[sound:44126974861349235946454147329287245320012909869213547572510.mp3]	Despite that I succeeded.
